رقم الطلب,حالة الطلب,المدينة,SKU,طريقة الدفع,تاريخ الطلب
55719444,تم التوصيل,Riyadh,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55780146,تم التوصيل,Riyadh,"['(SKU: 1LM6M)عرض الشتوية(Qty: 1)','(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)']",البطاقة الإئتمانية,02/01/2023
55765690,تم التوصيل,Riyadh,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],مدى,02/01/2023
55741637,تم التوصيل,Riyadh,['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)'],مدى,02/01/2023
55732453,تم التوصيل,Mecca,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55762879,تم التوصيل,Riyadh,"['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)','(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)']",مدى,02/01/2023
55728231,تم التوصيل,Hail,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55725301,تم التوصيل,Al Hait,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],دفع عند الإستلام,02/01/2023
55778328,تم التوصيل,Riyadh,['(SKU: OLIVEOILE4000M)زيت زيتون بكر قطفة أولى 4لتر(Qty: 1)'],دفع عند الإستلام,02/01/2023
55689752,تم التوصيل,Mecca,"['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)','(SKU: OLIVEOILE4000M)زيت زيتون بكر قطفة أولى 4لتر(Qty: 1)']",البطاقة الإئتمانية,02/01/2023
55786906,تم التوصيل,Al Bahah,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],مدى,02/01/2023
55786991,تم التوصيل,Dhahran,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],دفع عند الإستلام,02/01/2023
55745986,تم التوصيل,Jeddah,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],مدى,02/01/2023
55725162,تم التوصيل,Afif,"['(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)','(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 1)']",مدى,02/01/2023
55767624,تم التوصيل,Jeddah,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],مدى,02/01/2023
55773534,تم التوصيل,Dammam,"['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)','(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)']",البطاقة الإئتمانية,02/01/2023
55689049,ملغي,Hail,"['(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 1)','(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)']",دفع عند الإستلام,02/01/2023
55769110,تم التوصيل,Nairyah,['(SKU: OLIVEOILE4000M)زيت زيتون بكر قطفة أولى 4لتر(Qty: 1)'],دفع عند الإستلام,02/01/2023
55763929,تم التوصيل,Ranyah,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],دفع عند الإستلام,02/01/2023
55698012,مسترجع,Al Ahsa,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],دفع عند الإستلام,02/01/2023
55723369,تم التوصيل,Muhayil,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],دفع عند الإستلام,02/01/2023
55686947,تم التوصيل,Hafar Al Batin,['(SKU: OLIVEOILE4000M)زيت زيتون بكر قطفة أولى 4لتر(Qty: 1)'],دفع عند الإستلام,02/01/2023
55788345,تم التوصيل,Bariq,"['(SKU: OLIVEOILE2000M)زيت زيتون بكر قطفة أولى 2لتر(Qty: 1)','(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)','(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)','(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 1)']",دفع عند الإستلام,02/01/2023
55764273,تم التوصيل,Taif,['(SKU: BP450MM)عرض صفوة الجوف الكبير(Qty: 2)'],البطاقة الإئتمانية,02/01/2023
55762621,تم الشحن,Yanbu,"['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 2)','(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 2)']",البطاقة الإئتمانية,02/01/2023
55755335,ملغي,Ahad Rafidah,"['(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 2)','(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)']",دفع عند الإستلام,02/01/2023
55698351,تم التوصيل,Najran,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],تمارا,02/01/2023
55781028,تم التوصيل,Jeddah,"['(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)','(SKU: OLIVEOILE2000M)زيت زيتون بكر قطفة أولى 2لتر(Qty: 1)']",مدى,02/01/2023
55729378,تم التوصيل,Al Ahsa,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],مدى,02/01/2023
55772485,تم التوصيل,Riyadh,['(SKU: HONY1000M)عسل سدر 1كيلو(Qty: 2)'],البطاقة الإئتمانية,02/01/2023
55779152,تم التوصيل,Riyadh,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],تمارا,02/01/2023
55764556,تم التوصيل,Afif,['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)'],مدى,02/01/2023
55780811,تم التوصيل,Riyadh,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],دفع عند الإستلام,02/01/2023
55784581,تم التوصيل,Al Kharj,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55723219,تم التوصيل,Jazan,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],تمارا,02/01/2023
55721359,تم التوصيل,Tabuk,"['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)','(SKU: OLIVEOILE4000M)زيت زيتون بكر قطفة أولى 4لتر(Qty: 1)']",مدى,02/01/2023
55726454,تم التوصيل,Riyadh,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55705113,تم التوصيل,Mecca,['(SKU: OLIVEOILE4000M)زيت زيتون بكر قطفة أولى 4لتر(Qty: 1)'],مدى,02/01/2023
55756105,تم التوصيل,Riyadh,"['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)','(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)']",تمارا,02/01/2023
55751934,تم التوصيل,Al Khurma,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55753041,مسترجع,Sabt Alalayah,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],دفع عند الإستلام,02/01/2023
55768068,تم التوصيل,Mecca,"['(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)','(SKU: 1LM6M)عرض الشتوية(Qty: 1)']",مدى,02/01/2023
55721768,تم التوصيل,Samtah,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],دفع عند الإستلام,02/01/2023
55707310,تم التوصيل,Jazan,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55701253,تم التوصيل,Khamis Mushait,"['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)','(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)']",مدى,02/01/2023
55721391,تم التوصيل,Baljurashi,['(SKU: OLIVEOILE4000M)زيت زيتون بكر قطفة أولى 4لتر(Qty: 1)'],تمارا,02/01/2023
55776788,تم التوصيل,Hafar Al Batin,['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)'],مدى,02/01/2023
55734391,تم التوصيل,Taif,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55715586,تم التوصيل,Al Qatif,"['(SKU: 1LM6M)عرض الشتوية(Qty: 1)','(SKU: HONY500M)عسل سدر 0.5 كيلو(Qty: 1)']",مدى,02/01/2023
55790255,تم التوصيل,Bishah,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],تمارا,02/01/2023
55713316,تم التوصيل,Riyadh,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],مدى,02/01/2023
55758564,تم التوصيل,Riyadh,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],دفع عند الإستلام,02/01/2023
55754243,تم التوصيل,Dammam,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],مدى,02/01/2023
55783682,تم التوصيل,Mecca,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],مدى,02/01/2023
55699095,تم التوصيل,Al Ahsa,"['(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 1)','(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)']",دفع عند الإستلام,02/01/2023
55730875,تم التوصيل,Medina,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],مدى,02/01/2023
55761137,تم التوصيل,Al Ahsa,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55741091,تم التوصيل,Mecca,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55753924,تم التوصيل,Riyadh,['(SKU: 2LM3M)عرض الزيت 2 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55713135,تم التوصيل,Riyadh,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],مدى,02/01/2023
55696513,تم التوصيل,Jeddah,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55736370,تم التوصيل,Ad Dilam,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],مدى,02/01/2023
55704187,تم التوصيل,Riyadh,"['(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 1)','(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)']",مدى,02/01/2023
55706149,تم التوصيل,Hafar Al Batin,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],تمارا,02/01/2023
55711432,تم التوصيل,Al Khurma,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],دفع عند الإستلام,02/01/2023
55762049,تم التوصيل,Riyadh,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],تمارا,02/01/2023
55762862,تم التوصيل,Riyadh,"['(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)','(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 1)']",مدى,02/01/2023
55763769,تم التوصيل,Medina,['(SKU: OLIVEOILE4000M)زيت زيتون بكر قطفة أولى 4لتر(Qty: 3)'],دفع عند الإستلام,02/01/2023
55750573,تم التوصيل,Riyadh,['(SKU: OLIVEOILE4000M)زيت زيتون بكر قطفة أولى 4لتر(Qty: 1)'],دفع عند الإستلام,02/01/2023
55710282,تم التوصيل,Al Kharj,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55728001,تم التوصيل,Mahd Al Thahab,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55716035,تم التوصيل,Jeddah,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],مدى,02/01/2023
55786491,تم التوصيل,Riyadh,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55732477,تم التوصيل,Yanbu,"['(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 2)','(SKU: 1LM6M)عرض الشتوية(Qty: 1)']",مدى,02/01/2023
55734246,تم التوصيل,Sabt Alalayah,"['(SKU: HONY1000M)عسل سدر 1كيلو(Qty: 1)','(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)','(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)']",تمارا,02/01/2023
55693364,تم التوصيل,Yanbu Al Baher,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55793125,تم التوصيل,Al Qurayyat,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],دفع عند الإستلام,02/01/2023
55728424,تم التوصيل,Jeddah,['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)'],مدى,02/01/2023
55751954,تم التوصيل,Medina,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],دفع عند الإستلام,02/01/2023
55767266,تم التوصيل,Jeddah,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],مدى,02/01/2023
55786285,تم التوصيل,Jeddah,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55775931,تم التوصيل,Medina,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55789822,تم التوصيل,Tabuk,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],تمارا,02/01/2023
55715723,تم التوصيل,Riyadh,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],مدى,02/01/2023
55792717,تم التوصيل,Al Qunfudhah,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],مدى,02/01/2023
55762502,تم التوصيل,Hail,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],دفع عند الإستلام,02/01/2023
55698470,تم التوصيل,Dammam,"['(SKU: 1LM6M)عرض الشتوية(Qty: 1)','(SKU: OLIVEOILE2000M)زيت زيتون بكر قطفة أولى 2لتر(Qty: 1)','(SKU: BP450MM)عرض صفوة الجوف الكبير(Qty: 1)']",دفع عند الإستلام,02/01/2023
55774980,تم التوصيل,Mecca,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55766268,تم التوصيل,Bishah,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55717344,تم التوصيل,Yanbu,"['(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)','(SKU: 1LM6M)عرض الشتوية(Qty: 1)']",البطاقة الإئتمانية,02/01/2023
55718992,تم التوصيل,Jeddah,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55724312,تم التوصيل,Riyadh,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],مدى,02/01/2023
55697937,مسترجع,Riyadh,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],دفع عند الإستلام,02/01/2023
55738130,تم التوصيل,Jeddah,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],مدى,02/01/2023
55785039,تم التوصيل,Ar Rass,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],دفع عند الإستلام,02/01/2023
55735406,تم التوصيل,Az Zulfi,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55694354,تم التوصيل,Sarat Abidah,['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)'],دفع عند الإستلام,02/01/2023
55699223,تم التوصيل,Riyadh,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55750564,تم التوصيل,Riyadh,"['(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)','(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 1)']",مدى,02/01/2023
55715964,تم التوصيل,Riyadh,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],تمارا,02/01/2023
55719817,تم التوصيل,Riyadh,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],تمارا,02/01/2023
55788317,تم التوصيل,Riyadh,['(SKU: BP450MM)عرض صفوة الجوف الكبير(Qty: 1)'],تمارا,02/01/2023
55732632,تم التوصيل,Yanbu Al Baher,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],تمارا,02/01/2023
55759386,تم التوصيل,Khamis Mushait,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],مدى,02/01/2023
55782553,ملغي,Yanbu Al Nakhal,['(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 3)'],دفع عند الإستلام,02/01/2023
55698919,تم التوصيل,Al Ahsa,['(SKU: OLIVEOILE4000M)زيت زيتون بكر قطفة أولى 4لتر(Qty: 1)'],تمارا,02/01/2023
55726441,تم التوصيل,Dammam,"['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)','(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)']",تمارا,02/01/2023
55697726,مسترجع,Ahad Rafidah,"['(SKU: 4LM3M)عرض الزيت 4 لتر(Qty: 1)','(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)','(SKU: HONY1000M)عسل سدر 1كيلو(Qty: 1)']",دفع عند الإستلام,02/01/2023
55724362,تم التوصيل,Taif,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55780656,تم التوصيل,Unayzah,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],مدى,02/01/2023
55738541,تم التوصيل,Mecca,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55729098,تم التوصيل,Jeddah,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],مدى,02/01/2023
55709114,تم التوصيل,Jeddah,['(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 2)'],البطاقة الإئتمانية,02/01/2023
55697309,ملغي,Hail,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],دفع عند الإستلام,02/01/2023
55747157,تم التوصيل,Afif,['(SKU: HONY500M)عسل سدر 0.5 كيلو(Qty: 1)'],دفع عند الإستلام,02/01/2023
55780964,مسترجع,Al Ahsa,['(SKU: 1LM6M)عرض الشتوية(Qty: 2)'],دفع عند الإستلام,02/01/2023
55709653,تم التوصيل,Almajaridah,"['(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 1)','(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)']",دفع عند الإستلام,02/01/2023
55761714,تم التوصيل,Al Kharj,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55751844,تم التوصيل,Riyadh,"['(SKU: 1LM6M)عرض الشتوية(Qty: 1)','(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)','(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 2)']",دفع عند الإستلام,02/01/2023
55758328,تم التوصيل,Al Ahsa,"['(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)','(SKU: OLIVEOILE2000M)زيت زيتون بكر قطفة أولى 2لتر(Qty: 1)']",مدى,02/01/2023
55735252,تم التوصيل,Riyadh,"['(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)','(SKU: 1LM6M)عرض الشتوية(Qty: 1)']",مدى,02/01/2023
55699501,تم التوصيل,Jeddah,['(SKU: OLIVEOILE2000M)زيت زيتون بكر قطفة أولى 2لتر(Qty: 1)'],تمارا,02/01/2023
55688279,تم التوصيل,Dammam,['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)'],مدى,02/01/2023
55754712,تم التوصيل,Al Khobar,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],دفع عند الإستلام,02/01/2023
55730606,تم التوصيل,Dammam,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],تمارا,02/01/2023
55730449,تم التوصيل,Sabya,['(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 2)'],دفع عند الإستلام,02/01/2023
55712072,تم التوصيل,Al Majmaah,"['(SKU: BP450MM)عرض صفوة الجوف الكبير(Qty: 1)','(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)']",البطاقة الإئتمانية,02/01/2023
55728893,تم التوصيل,Riyadh,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55774977,تم التوصيل,Al Jubail,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],دفع عند الإستلام,02/01/2023
55721104,تم التوصيل,Riyadh,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],تمارا,02/01/2023
55742080,تم التوصيل,Buraydah,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],دفع عند الإستلام,02/01/2023
55759781,تم التوصيل,Riyadh,['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)'],مدى,02/01/2023
55721801,تم التوصيل,Badr,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55755719,تم التوصيل,Riyadh,"['(SKU: 1LM6M)عرض الشتوية(Qty: 1)','(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)']",مدى,02/01/2023
55754723,تم التوصيل,Najran,"['(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)','(SKU: 1LM6M)عرض الشتوية(Qty: 1)']",مدى,02/01/2023
55755058,تم التوصيل,Dammam,['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 5)'],دفع عند الإستلام,02/01/2023
55695128,تم التوصيل,Riyadh,"['(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)','(SKU: OLIVEOILE2000M)زيت زيتون بكر قطفة أولى 2لتر(Qty: 1)']",تمارا,02/01/2023
55698786,تم التوصيل,Madinat Yanbu' as Sina'iyah,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],تمارا,02/01/2023
55757518,تم التوصيل,Hail,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],تمارا,02/01/2023
55780883,تم التوصيل,Riyadh,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],مدى,02/01/2023
55688765,تم التوصيل,Dammam,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55779455,تم التوصيل,Ranyah,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],دفع عند الإستلام,02/01/2023
55761769,تم التوصيل,Riyadh,"['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)','(SKU: OLIVEOILE2000M)زيت زيتون بكر قطفة أولى 2لتر(Qty: 1)']",مدى,02/01/2023
55698804,تم التوصيل,Al Ula,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],تمارا,02/01/2023
55752341,تم التوصيل,Ash Shinan,"['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)','(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)']",دفع عند الإستلام,02/01/2023
55687303,تم التوصيل,Al Ahsa,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],تمارا,02/01/2023
55764776,تم التوصيل,Jeddah,"['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)','(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)']",البطاقة الإئتمانية,02/01/2023
55760379,تم التوصيل,Riyadh,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],مدى,02/01/2023
55746811,تم التوصيل,Al Ahsa,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],مدى,02/01/2023
55696759,تم التوصيل,Unayzah,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],دفع عند الإستلام,02/01/2023
55698328,تم التوصيل,Taif,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],دفع عند الإستلام,02/01/2023
55737670,تم التوصيل,Riyadh,"['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)','(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)']",البطاقة الإئتمانية,02/01/2023
55771783,تم التوصيل,Riyadh,"['(SKU: OLIVEOILE2000M)زيت زيتون بكر قطفة أولى 2لتر(Qty: 1)','(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)']",دفع عند الإستلام,02/01/2023
55735733,تم التوصيل,Medina,['(SKU: BP450MM)عرض صفوة الجوف الكبير(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55736827,تم التوصيل,Riyadh,"['(SKU: HONY1000M)عسل سدر 1كيلو(Qty: 1)','(SKU: OLIVEOILE4000M)زيت زيتون بكر قطفة أولى 4لتر(Qty: 1)']",مدى,02/01/2023
55714496,تم التوصيل,Ahad Al Masarihah,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],مدى,02/01/2023
55774816,تم التوصيل,Buraydah,"['(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)','(SKU: HONY250M)عسل سدر ربع كيلو(Qty: 1)']",دفع عند الإستلام,02/01/2023
55761988,تم التوصيل,Riyadh,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],مدى,02/01/2023
55719972,تم التوصيل,Riyadh,['(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 2)'],مدى,02/01/2023
55772285,تم التوصيل,Khamis Mushait,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],تمارا,02/01/2023
55714963,تم التوصيل,Bishah,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],دفع عند الإستلام,02/01/2023
55758264,تم التوصيل,Taif,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55719146,تم التوصيل,Riyadh,"['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 2)','(SKU: 4LM3M)عرض الزيت 4 لتر(Qty: 1)']",البطاقة الإئتمانية,02/01/2023
55712090,تم التوصيل,Safwa,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55762492,تم التوصيل,Medina,['(SKU: OLIVEOILE2000M)زيت زيتون بكر قطفة أولى 2لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55708042,تم التوصيل,Riyadh,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],مدى,02/01/2023
55741821,تم التوصيل,Hail,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],تمارا,02/01/2023
55776132,تم التوصيل,Mecca,"['(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 1)','(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)']",مدى,02/01/2023
55722086,تم التوصيل,Riyadh,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],مدى,02/01/2023
